Address,Name,Gender,Age,Latitude,Longitude
"813 Cruise CT Roswell, GA 30076",Lesley Haley,male,5,34.007856599379714,-84.31870310471993
"205 Leeward LN Roswell, GA 30076",Alix Summers,female,20,34.006688550637755,-84.31837086358131
"610 Cruise CT Roswell, GA 30076",Caroll Sargent,female,62,34.007701631910024,-84.31887493648566
"348 Cruise CT Roswell, GA 30076",Leroy Mcconnell,male,46,34.00746603233869,-84.31864726113979
"209 Cruise CT Roswell, GA 30076",Leopoldo Rose,male,39,34.00762241441171,-84.31852452688163
"128 Windward LN Roswell, GA 30076",Kris Petty,male,31,34.00913396889822,-84.31917731799794
"232 Starboard PT Roswell, GA 30076",Minh Hunt,female,15,34.00633732088348,-84.32022764180121
"703 Cruise CT Roswell, GA 30076",Jae O'neill,male,64,34.00777716760689,-84.31874614426185
"730 Cruise CT Roswell, GA 30076",Jeni Gamble,female,66,34.00784282807728,-84.3188467101787
"138 Cruise CT Roswell, GA 30076",Slyvia Ratliff,female,64,34.00754311730815,-84.31839463943666
"344 Cruise CT Roswell, GA 30076",Aldo Mckenzie,male,24,34.00746603233869,-84.31864267320705
"208 Lakeview RDG  W Roswell, GA 30076",Deangelo Duran,male,47,34.008905877886185,-84.31948625350539
"159 Lakeview RDG  W Roswell, GA 30076",Almeta Norton,female,32,34.00938287268688,-84.31962463279069
"343 Cruise CT Roswell, GA 30076",Junie Blair,female,23,34.00760396766132,-84.31864037924066
"214 Lakeview RDG  E Roswell, GA 30076",Travis Bird,male,6,34.008708976836296,-84.31841564735029
"317 Sea Holly CIR Roswell, GA 30076",Frederick Watson,male,50,34.01160323741995,-84.30895188619678
"137 Leeward LN Roswell, GA 30076",Ned Mckay,male,46,34.006730076631364,-84.31956808770009
"426 Cruise CT Roswell, GA 30076",Norbert Young,male,33,34.007500012405536,-84.31876467481419
"103 Sea Holly CIR Roswell, GA 30076",Agripina Heath,female,37,34.011218329405196,-84.311194298816
"312 Lakeview RDG  W Roswell, GA 30076",Magdalen O'brien,female,14,34.00784054515014,-84.32008947427747
"333 Southwind CIR Roswell, GA 30076",Jamaal Day,male,8,34.006410233986394,-84.31756756350241
"224 Lakeview RDG  W Roswell, GA 30076",Voncile Mercer,female,68,34.008714486535396,-84.31950688324113
"345 Southwind CIR Roswell, GA 30076",Angelo Cooke,male,45,34.0069582131686,-84.31774212141504
"224 Sea Holly CIR Roswell, GA 30076",Anamaria Hogan,female,20,34.010856444917344,-84.31041452092566
"206 Cruise CT Roswell, GA 30076",Raisa Zimmerman,female,18,34.00750775386623,-84.31846006180422
"136 Twinspur Close Roswell, GA 30076",Christopher Hunt,male,13,34.01248177849233,-84.31181068216002
"129 Windward LN Roswell, GA 30076",Antwan Forbes,male,11,34.00899603110178,-84.31917731799794
"105 Starboard PT Roswell, GA 30076",Doria House,female,34,34.00691097000687,-84.32024820063809
"142 Twinspur Close Roswell, GA 30076",Felton Jennings,male,63,34.0124801376245,-84.31184158517084
"401 Cruise CT Roswell, GA 30076",Viki Gay,female,61,34.00759217442564,-84.31866960543256
"108 Leeward LN Roswell, GA 30076",Emmy Buckner,female,58,34.006900947996314,-84.31995805346175
"643 Cruise CT Roswell, GA 30076",Trudie Mendez,female,35,34.007720633759554,-84.31875745103129
"933 Cruise CT Roswell, GA 30076",Pete House,male,61,34.00790293934355,-84.31862929360987
"116 Lakeview RDG  W Roswell, GA 30076",Miquel Pitts,male,18,34.010158455872514,-84.31957064259069
"231 Sea Holly CIR Roswell, GA 30076",Domingo Mccormick,male,14,34.01069159602031,-84.31028071139086
"101 Southwind CIR Roswell, GA 30076",Blaine Bolton,male,50,34.00670356350456,-84.31917643649544
"104 Starboard PT Roswell, GA 30076",Denisha Curtis,female,12,34.00682236415277,-84.32014779812245
"304 Lakeview RDG  W Roswell, GA 30076",Vinnie Buckner,female,52,34.00789348337507,-84.32002301561477
"208 Truehedge TRCE Roswell, GA 30076",Merideth Stewart,female,31,34.010682783806054,-84.31252849189127
"304 Cruise CT Roswell, GA 30076",Rory Gaines,male,61,34.00746603233869,-84.3185967938795
"424 Cruise CT Roswell, GA 30076",Edgardo Morrison,male,31,34.00749881851081,-84.3187628839721
"114 Starboard PT Roswell, GA 30076",Guy Case,male,15,34.00679511232007,-84.32018867587149
"641 Cruise CT Roswell, GA 30076",Alejandro Clay,male,41,34.007718749297965,-84.31875782792362
"234 Lakeview RDG  W Roswell, GA 30076",Marlin Wagner,male,28,34.008598171270535,-84.31954601665039
"849 Cruise CT Roswell, GA 30076",Rivka Mccarthy,female,58,34.00786079974896,-84.3186899627687
"117 Lakeview RDG  E Roswell, GA 30076",Domingo Woods,male,30,34.00990064424654,-84.31830293996505
"302 Cruise CT Roswell, GA 30076",Toshiko Weeks,female,38,34.00746603233869,-84.31859449991312
"248 Softwood CIR Roswell, GA 30076",Macie Montgomery,female,31,34.0103991672346,-84.31347926498245
"228 Southwind CIR Roswell, GA 30076",Dario Pugh,male,39,34.00612359856709,-84.31834551617763
"115 Softwood CIR Roswell, GA 30076",Cornelius Boyd,male,34,34.01204483654553,-84.31392467320664
"219 Lakeview RDG  W Roswell, GA 30076",Sirena Lowe,female,58,34.00860503016111,-84.31966985374007
"161 Lakeview RDG  W Roswell, GA 30076",Alberto Pennington,male,61,34.009349530358854,-84.31962109016834
"222 Lakeview RDG  W Roswell, GA 30076",Shannon Carter,male,63,34.00873660788336,-84.31950135290413
"211 Sea Holly CIR Roswell, GA 30076",Svetlana Mcmillan,female,41,34.01077519870905,-84.31056205941508
"226 Lakeview RDG  E Roswell, GA 30076",Riva Carrillo,female,45,34.00857106570205,-84.31845068098733
"205 Lakeview RDG  W Roswell, GA 30076",Nickie Avila,female,13,34.00872701249349,-84.3195953488948
"213 Southwind CIR Roswell, GA 30076",Marty Carrillo,male,25,34.005946923868535,-84.31846845967036
"231 Lakeview RDG  W Roswell, GA 30076",Jeanelle Phelps,female,47,34.00849040294133,-84.3197160743932
"234 Starboard PT Roswell, GA 30076",Vince Richmond,male,39,34.00632868220212,-84.32022908158145
"629 Cruise CT Roswell, GA 30076",Anja Mcneil,female,47,34.0077074425285,-84.31876008927749
"132 Lakeview RDG  W Roswell, GA 30076",Marshall Ballard,male,17,34.0099564291443,-84.31956054125428
"222 Truehedge TRCE Roswell, GA 30076",Robt Kramer,male,26,34.01073187642896,-84.31212216952987
"123 Lakeview RDG  E Roswell, GA 30076",Marg Reid,female,58,34.00983572256805,-84.31831705337342
"145 Leeward LN Roswell, GA 30076",Ismael Gay,male,40,34.00672491137626,-84.31945316077402
"137 Lakeview RDG  E Roswell, GA 30076",Zonia Donaldson,female,44,34.00967484480976,-84.31834578119002
"135 Southwind CIR Roswell, GA 30076",Thurman Juarez,male,20,34.00631113627446,-84.31910145963403
"235 Southwind CIR Roswell, GA 30076",Robbi Pacheco,female,9,34.00612180209486,-84.31799629502572
"213 Cruise CT Roswell, GA 30076",Terrilyn Sargent,female,49,34.007620334209264,-84.31852837525618
"147 Southwind CIR Roswell, GA 30076",Gerald Swanson,female,49,34.00624907746718,-84.31910704220758
"242 Southwind CIR Roswell, GA 30076",Jimmie Reese,male,41,34.00615723292351,-84.31822899715715
"808 Cruise CT Roswell, GA 30076",Cordia Santiago,female,43,34.00791056681396,-84.31880945387353
"140 Lakeview RDG  E Roswell, GA 30076",Melaine Woodward,female,26,34.00962416367769,-84.31823363007544
"242 Starboard PT Roswell, GA 30076",Edmond Vega,male,23,34.00629412747664,-84.32023484070234
"116 Softwood CIR Roswell, GA 30076",Thomasine Gordon,female,23,34.01201102866409,-84.31370089280186
"346 Sea Holly CIR Roswell, GA 30076",Vanita Dunlap,female,61,34.01205984702783,-84.30924803871956
"102 Twinspur Close Roswell, GA 30076",Heide Daugherty,female,26,34.01169740812298,-84.31114628506373
"224 Truehedge TRCE Roswell, GA 30076",Daniel Horn,male,53,34.01075142197478,-84.31206503639595
"323 Sea Holly CIR Roswell, GA 30076",Claud Snyder,male,40,34.01171273767522,-84.30898098349188
"209 Truehedge TRCE Roswell, GA 30076",Carlton Woodard,male,39,34.01056710699665,-84.31228384519382
"120 Starboard PT Roswell, GA 30076",Carson Banks,male,11,34.00680335649,-84.3201877789736
"300 Cruise CT Roswell, GA 30076",Emanuel Moses,male,48,34.00750551788917,-84.31870056217896
"243 Southwind CIR Roswell, GA 30076",Lashell Hoffman,female,29,34.00602027312875,-84.31821435687606
"130 Leeward LN Roswell, GA 30076",Yoko Franklin,female,50,34.00682250043269,-84.31960004954124
"205 Cruise CT Roswell, GA 30076",Loma Lamb,female,16,34.00762449461419,-84.31852067850706
"324 Truehedge TRCE Roswell, GA 30076",Tad Walton,male,45,34.0126692549079,-84.3100417314576
"736 Cruise CT Roswell, GA 30076",Azucena Page,female,51,34.00784803874933,-84.31884384430906
"248 Sea Holly CIR Roswell, GA 30076",Mckenzie Buckley,female,29,34.01086170384481,-84.30993543312701
"224 Southwind CIR Roswell, GA 30076",Rhett Espinoza,male,37,34.00611398875097,-84.31837880732631
"117 Starboard PT Roswell, GA 30076",Randy Booker,male,50,34.00672990437266,-84.32034193649501
"146 Windward LN Roswell, GA 30076",Billy Sweet,male,58,34.00912316081682,-84.31898888156236
"415 Cruise CT Roswell, GA 30076",Tamica Pope,female,10,34.007600531688745,-84.31868214132724
"124 Lakeview RDG  E Roswell, GA 30076",Veola Melton,female,43,34.009789509076626,-84.31820872235599
"134 Southwind CIR Roswell, GA 30076",Collene Horton,female,46,34.00637404191186,-84.31902974286365
"133 Sea Holly CIR Roswell, GA 30076",Deedee Allison,female,59,34.011108309421644,-84.3110102953862
"328 Truehedge TRCE Roswell, GA 30076",Felix Thomas,male,25,34.01269117108737,-84.31003938329552
"139 Twinspur Close Roswell, GA 30076",Kayce Day,female,25,34.01261889540627,-84.31182829274964
"241 Cruise CT Roswell, GA 30076",Genia Jordan,female,22,34.007618122823274,-84.31854667665425
"338 Cruise CT Roswell, GA 30076",Enola Greer,female,16,34.00746603233869,-84.31863579130791
"110 Truehedge TRCE Roswell, GA 30076",Natisha Boone,female,38,34.01234867998732,-84.31312706575697
"104 Leeward LN Roswell, GA 30076",Parthenia Garrett,female,68,34.00691491840157,-84.31997783573875
"116 Sea Holly CIR Roswell, GA 30076",Shea Kirby,female,53,34.011279465258454,-84.31104042681758
"313 Sea Holly CIR Roswell, GA 30076",Ellamae Ward,female,47,34.01151296000858,-84.30895353526167
"911 Cruise CT Roswell, GA 30076",Rema Howe,female,11,34.00790122258861,-84.31863799054629
"128 Twinspur Close Roswell, GA 30076",Marielle Cortez,female,49,34.012483966316104,-84.31176947814554
"148 Lakeview RDG  W Roswell, GA 30076",Alvin Cote,male,25,34.009757713310236,-84.31954874197149
"145 Twinspur Close Roswell, GA 30076",Ozella Kinney,female,5,34.012564478792605,-84.31202214363205
"710 Cruise CT Roswell, GA 30076",Treena Guthrie,female,13,34.00780736784427,-84.31885794864793
"810 Cruise CT Roswell, GA 30076",Jefferey O'connor,male,40,34.007912303704636,-84.31880849858366
"335 Lakeview RDG  E Roswell, GA 30076",Jamar Bailey,male,35,34.007450281703456,-84.31822273951492
"202 Starboard PT Roswell, GA 30076",Barrie Murphy,female,54,34.00647935964578,-84.32022113788466
"337 Lakeview RDG  E Roswell, GA 30076",Joane Washington,female,53,34.00743606784178,-84.31820896983642
"340 Sea Holly CIR Roswell, GA 30076",Tracey Mccall,male,39,34.01249073270255,-84.30954609562001
"300 Lakeview RDG  E Roswell, GA 30076",Tarra Cohen,female,15,34.00744687483404,-84.31809091075661
"941 Cruise CT Roswell, GA 30076",Lucien Mcfadden,male,58,34.007906582154156,-84.31862122738639
"113 Starboard PT Roswell, GA 30076",Akilah Blackburn,female,25,34.006799582446014,-84.32031937401408
"316 Southwind CIR Roswell, GA 30076",Un Garcia,female,30,34.006323268259045,-84.31770150269634
"317 Truehedge TRCE Roswell, GA 30076",Kelvin Stout,male,58,34.011880038547766,-84.31057857075008
"202 Truehedge TRCE Roswell, GA 30076",Marylynn Fuentes,female,55,34.01078088857964,-84.31262114639966
"147 Softwood CIR Roswell, GA 30076",Lindsey Davis,male,46,34.011867187841794,-84.31429094089327
"114 Sea Holly CIR Roswell, GA 30076",Kasie David,female,14,34.01128695848307,-84.31105268845788
"166 Truehedge TRCE Roswell, GA 30076",Cinderella Woodward,female,60,34.01144241493207,-84.31310341228824
"215 Lakeview RDG  W Roswell, GA 30076",Marquis Norton,male,69,34.00860182959198,-84.31964342397126
"734 Cruise CT Roswell, GA 30076",Von Burnett,male,33,34.00784630185865,-84.31884479959895
"204 Softwood CIR Roswell, GA 30076",Brynn Daugherty,female,55,34.01107022088727,-84.31401144859294
"102 Leeward LN Roswell, GA 30076",Melania Hensley,female,41,34.00692930192863,-84.32000084938205
"105 Sea Holly CIR Roswell, GA 30076",Nicolasa Sullivan,female,28,34.0111095725663,-84.3109501840267
"123 Twinspur Close Roswell, GA 30076",Norman Cross,female,43,34.01246880635858,-84.3115581690037
"108 Truehedge TRCE Roswell, GA 30076",Damien Shannon,male,57,34.01261435982586,-84.3131057946441
"713 Cruise CT Roswell, GA 30076",Nathanael Mayo,male,68,34.00778658991479,-84.31874425980025
"226 Starboard PT Roswell, GA 30076",Isa Huff,female,31,34.006363236927584,-84.32022332246055
"903 Cruise CT Roswell, GA 30076",Jack Mooney,female,63,34.00789600673833,-84.31864469663952
"334 Truehedge TRCE Roswell, GA 30076",Seth Kaufman,male,14,34.012724045356556,-84.31003586105241
"314 Lakeview RDG  E Roswell, GA 30076",Hilaria Blankenship,female,65,34.007741228846804,-84.31831516143961
"327 Lakeview RDG  E Roswell, GA 30076",Lamar Vinson,male,25,34.007507137150164,-84.3182778182289
"218 Truehedge TRCE Roswell, GA 30076",Fredericka Hess,female,13,34.010714772143714,-84.3122326224104
"133 Starboard PT Roswell, GA 30076",Clark Jordan,male,27,34.00653578393479,-84.32033838785856
"156 Leeward LN Roswell, GA 30076",Particia Cantu,female,57,34.00685259348419,-84.31927163794474
"202 Softwood CIR Roswell, GA 30076",Cinderella Meadows,female,31,34.011098037426486,-84.31403926513217
"525 Cruise CT Roswell, GA 30076",Zane Huber,male,36,34.007661084801896,-84.3187539771816
"202 Lakeview RDG  E Roswell, GA 30076",Andre Schultz,female,69,34.00884859216004,-84.31837890647564
"249 Sea Holly CIR Roswell, GA 30076",Charlyn Green,female,35,34.01073101519745,-84.30989867694491
"220 Southwind CIR Roswell, GA 30076",Lacy Meyer,male,43,34.00618123786711,-84.317957219401
"211 Starboard PT Roswell, GA 30076",Kristel Copeland,female,42,34.00553386230335,-84.32043305325152
"334 Lakeview RDG  E Roswell, GA 30076",Paulene Garza,female,11,34.007536892163685,-84.31813333516888
"104 Twinspur Close Roswell, GA 30076",Wayne Monroe,male,40,34.011751501958315,-84.31121985267978
"229 Southwind CIR Roswell, GA 30076",Kennith Hoffman,male,57,34.00598604347398,-84.31833293818006
"225 Starboard PT Roswell, GA 30076",Elwood Case,male,9,34.005524174975044,-84.32036208617724
"138 Softwood CIR Roswell, GA 30076",Arthur Weber,male,10,34.011835372357396,-84.31408257875816
"234 Southwind CIR Roswell, GA 30076",Barney Sutton,male,68,34.00613801329127,-84.31829557945457
"305 Sea Holly CIR Roswell, GA 30076",Margit Kinney,female,50,34.011560943937894,-84.30897022949989
"910 Cruise CT Roswell, GA 30076",Alvaro Foreman,male,44,34.00800203129486,-84.31871639731784
"337 Lakeview RDG  W Roswell, GA 30076",Allen Kidd,male,24,34.00756908585359,-84.3203554557082
"805 Cruise CT Roswell, GA 30076",Donald Kelly,female,25,34.007849651816976,-84.31870692587945
"248 Lakeview RDG  W Roswell, GA 30076",Williams Hewitt,male,57,34.00844822960425,-84.31960647699971
"148 Softwood CIR Roswell, GA 30076",Albert Mendoza,male,17,34.011732966741384,-84.31426178858621
"230 Truehedge TRCE Roswell, GA 30076",Chase Lloyd,male,24,34.01085129421767,-84.31165119415424
"347 Southwind CIR Roswell, GA 30076",Michale Mccormick,male,61,34.00652277324932,-84.3175782401214
"218 Sea Holly CIR Roswell, GA 30076",Jona Bush,female,55,34.01087403013089,-84.3104549669168
"220 Truehedge TRCE Roswell, GA 30076",Dion Curry,female,67,34.01076057120998,-84.31194013725542
"340 Lakeview RDG  E Roswell, GA 30076",Teofila Jackson,female,33,34.007494250578645,-84.3180920261334
"132 Windward LN Roswell, GA 30076",Blair Beard,male,56,34.00913279379008,-84.31913177066573
"218 Cruise CT Roswell, GA 30076",Branda Lambert,female,54,34.00749547275949,-84.31848400473659
"338 Lakeview RDG  W Roswell, GA 30076",Barrie Kelly,female,25,34.007593076234315,-84.3202328115487
"210 Starboard PT Roswell, GA 30076",Roger Gutierrez,male,58,34.006444492982176,-84.32021974321813
"200 Leeward LN Roswell, GA 30076",Kirk Roy,male,59,34.006791754017726,-84.31876154449972
"328 Sea Holly CIR Roswell, GA 30076",Connie Hunt,male,51,34.011767071786906,-84.30912914029295
"267 Softwood CIR Roswell, GA 30076",Darcey Rogers,female,63,34.010113062372454,-84.31313291826727
"922 Cruise CT Roswell, GA 30076",Marine Schroeder,female,31,34.00801964056524,-84.31869413659211
"107 Windward LN Roswell, GA 30076",Shon Acevedo,male,52,34.00899603110178,-84.31940259257955
"906 Cruise CT Roswell, GA 30076",Kasha Powers,female,50,34.00799942336972,-84.31871975036445
"306 Truehedge TRCE Roswell, GA 30076",Leonard Snyder,male,57,34.01228224174555,-84.31024711554947
"143 Twinspur Close Roswell, GA 30076",Hilma Reid,female,24,34.012617801494386,-84.31184889475686
"216 Lakeview RDG  W Roswell, GA 30076",Pasquale Brown,male,25,34.008811667123325,-84.31949174987044
"209 Softwood CIR Roswell, GA 30076",Noma Greer,female,64,34.010926315514496,-84.31404408780881
"131 Lakeview RDG  W Roswell, GA 30076",Mary Branch,male,35,34.009853089720245,-84.31967043468894
"116 Windward LN Roswell, GA 30076",Lakia Hopkins,female,62,34.00913396889822,-84.31930019504244
"311 Southwind CIR Roswell, GA 30076",Jamel Rowe,male,61,34.006212822319405,-84.31762962456261
"230 Southwind CIR Roswell, GA 30076",Leroy Griffin,male,27,34.00626775965141,-84.31770509798595
"214 Softwood CIR Roswell, GA 30076",Andrew Cohen,male,46,34.01093113819116,-84.31387236589684
"900 Harbor LNDG Roswell, GA 30076",Laveta Hayden,female,21,34.00783283360198,-84.31665509682806
"110 Starboard PT Roswell, GA 30076",Garrett Talley,male,34,34.00680601305315,-84.32017232477187
"306 Sea Holly CIR Roswell, GA 30076",Keila Gibbs,female,35,34.01146045681884,-84.30908309398072
"314 Truehedge TRCE Roswell, GA 30076",Argentina Hewitt,female,59,34.012457444404305,-84.31011068041762
"912 Cruise CT Roswell, GA 30076",Laveta Boyer,female,54,34.00800333525742,-84.31871472079453
"134 Starboard PT Roswell, GA 30076",Marleen Sheppard,female,41,34.006746319831755,-84.3202139207753
"119 Lakeview RDG  E Roswell, GA 30076",Chaya Cameron,female,43,34.009879003687054,-84.31830764443451
"313 Southwind CIR Roswell, GA 30076",Chin Lindsey,female,51,34.00622463395304,-84.3176186566171
"306 Lakeview RDG  E Roswell, GA 30076",Natosha Wiley,female,5,34.00776931661768,-84.31833201410213
"117 Leeward LN Roswell, GA 30076",Marlen Murphy,female,47,34.006751732826736,-84.31985885408284
"121 Cruise CT Roswell, GA 30076",Omar Beach,male,15,34.007668178865984,-84.31843986264123
"159 Leeward LN Roswell, GA 30076",Gennie Crane,female,57,34.006712873578,-84.31925549973941
